split,model,fraction,checkpoint_selection,metric,baseline_mean,baseline_std,selected_mean,selected_std,improvement_mean,improvement_std,paired_seeds,improved_seeds,improvement_pct
fresh_test,g05_sign_only,1.0,structure,position_mae_y,0.4303750406901042,0.020624292513415465,0.4186269900004069,0.026096324968797047,0.01174805068969729,0.030756335264171302,3,2,2.7297239800104
fresh_test,g05_sign_only,1.0,structure,position_mae_z,0.22100172106424967,0.0012196255991936851,0.21398996416727703,0.0028457798407114524,0.0070117568969726525,0.0037157055617423784,3,3,3.1727159694535563
fresh_test,g05_sign_only,1.0,structure,relative_configuration_accuracy,0.912,0.0034641016151377583,0.9123333333333333,0.007094598884597594,0.00033333333333333365,0.007371114795832,3,2,0.03654970760233922
fresh_test,g05_sign_only,1.0,structure,relative_sign_accuracy,0.9592000071207684,0.0024980026200738656,0.9590666783650716,0.003002214047112236,-0.00013332875569664152,0.003494765052468697,3,2,-0.013899995278029093
fresh_test,g05_sign_only,1.0,total,absolute_sign_accuracy,0.886533332824707,0.0020428747389325073,0.8873333307902018,0.0024440446993129,0.0007999979654948289,0.0013114938712731705,3,2,0.09023890426610855
fresh_test,g05_sign_only,1.0,total,absolute_sign_set_accuracy,0.8443333333333333,0.006429100507328643,0.8453333333333332,0.005131601439446889,0.0010000000000000009,0.00793725393319378,3,2,0.11843663639952637
fresh_test,g05_sign_only,1.0,total,charge_mae,0.2826888999938965,0.0023655223446930698,0.2829081160227458,0.0028433717664505913,-0.00021921602884927838,0.0015684084374347116,3,1,-0.0775467409063502
fresh_test,g05_sign_only,1.0,total,charge_magnitude_mae,0.15846252059936525,0.0008351579566778903,0.16035521697998045,0.0009696060644285147,-0.0018926963806152237,0.0001464510317320401,3,0,-1.1944126431009234
fresh_test,g05_sign_only,1.0,total,global_invariant_charge_mae,0.19444776153564455,0.002611112765088901,0.19555353927612304,0.003102190144990579,-0.0011057777404785047,0.0050129575582226905,3,2,-0.5686759938739654
fresh_test,g05_sign_only,1.0,total,global_sign_accuracy,0.8733333333333334,0.0020816659994661348,0.8726666666666666,0.003055050463303896,-0.0006666666666666673,0.001527525231651948,3,1,-0.07633587786259549
fresh_test,g05_sign_only,1.0,total,global_sign_bce,0.3063986956278483,0.0019292309453037705,0.3029773432413737,0.006225872939302824,0.0034213523864746187,0.005062750690969155,3,2,1.1166341225649965
fresh_test,g05_sign_only,1.0,total,loss_global_sign,0.30639869666099545,0.0019292304490976402,0.3029773433208465,0.006225872707668248,0.003421353340148925,0.005062750738620187,3,2,1.1166344300525424
fresh_test,g05_sign_only,1.0,total,loss_magnitude,0.07655214011669159,0.0010197864761409398,0.07721786870559057,0.0009995485628556588,-0.0006657285888989756,0.00013056700821085588,3,0,-0.8696407283769964
fresh_test,g05_sign_only,1.0,total,loss_position,0.4480545767943065,0.011091110385152519,0.43095002873738614,0.012530948484222825,0.017104548056920393,0.013441019284119657,3,3,3.8175144151630374
fresh_test,g05_sign_only,1.0,total,loss_relative_sign,0.06154609786470731,0.00551161756794326,0.0685336051384608,0.00905024094777447,-0.0069875072737534865,0.0036156376869919387,3,0,-11.353290486609986
fresh_test,g05_sign_only,1.0,total,loss_structure,0.5861528205871581,0.01445485309609363,0.5767015037536621,0.007436828054363214,0.009451316833496093,0.010089896215899763,3,2,1.612432202241826
fresh_test,g05_sign_only,1.0,total,loss_total,0.8925515172481537,0.015752777245911426,0.8796788470745086,0.012131096817819202,0.012872670173645054,0.014364781947390033,3,3,1.4422327366977181
fresh_test,g05_sign_only,1.0,total,mean_position_3d_error,0.7418518676757812,0.013857059254248833,0.7261415023803711,0.01064046044265536,0.015710365295410107,0.012213686889060086,3,3,2.1177226856125086
fresh_test,g05_sign_only,1.0,total,mean_position_mae,0.3645227279663086,0.006742433726654517,0.35645575078328445,0.005508384301646868,0.00806697718302409,0.006337705137843548,3,3,2.2130244739553495
fresh_test,g05_sign_only,1.0,total,observations_per_sample,32.0,0.0,32.0,0.0,0.0,0.0,3,0,0.0
fresh_test,g05_sign_only,1.0,total,observed_sample_fraction,1.0,0.0,1.0,0.0,0.0,0.0,3,0,0.0
fresh_test,g05_sign_only,1.0,total,pairwise_relative_sign_accuracy,0.951000005086263,0.003019945799513565,0.9514666646321613,0.004215841119566764,0.00046665954589841796,0.006812748152886818,3,2,0.04907040414327741
fresh_test,g05_sign_only,1.0,total,position_mae_x,0.44157698694864905,0.0017652557584200155,0.4345299326578776,0.010131401390928817,0.007047054290771478,0.009415332785079979,3,2,1.595883503682446
fresh_test,g05_sign_only,1.0,total,position_mae_y,0.4314141705830892,0.022176721604120327,0.4203751665751139,0.02312256955548849,0.011039004007975287,0.028412425463644753,3,2,2.5587949494230173
fresh_test,g05_sign_only,1.0,total,position_mae_z,0.22057698122660319,0.001770876906674085,0.21446212577819823,0.0025468211636346526,0.006114855448404945,0.003931042547299939,3,3,2.7722092370658706
