trial,candidate_id,model,fraction,seed,checkpoint_selection,learning_rate,weight_decay,structure_dropout,epochs_completed,stop_reason,elapsed_seconds,selected_epoch,val_loss_global_sign,val_loss_magnitude,val_loss_position,val_loss_relative_sign,val_loss_structure,val_loss_total,val_absolute_sign_accuracy,val_absolute_sign_set_accuracy,val_charge_mae,val_charge_magnitude_mae,val_global_invariant_charge_mae,val_global_sign_accuracy,val_global_sign_bce,val_mean_position_3d_error,val_mean_position_mae,val_observations_per_sample,val_observed_sample_fraction,val_pairwise_relative_sign_accuracy,val_position_mae_x,val_position_mae_y,val_position_mae_z,val_relative_configuration_accuracy,val_relative_sign_accuracy
random_02__g05_full_reconstruction__g1__s41,random_02,g05_full_reconstruction,1.0,41,total,0.00212116479,0.0001722189102,0.2,55,early_stopping,40.08153530000709,35,0.3415627341270447,0.07363489067554474,0.42953658056259153,0.07453979051113128,0.5777112536430359,0.9192739877700806,0.8782000045776367,0.837,0.2867089653015137,0.15429301834106446,0.18813561058044434,0.857,0.3415627326965332,0.7119734802246094,0.34942868041992187,32.0,1.0,0.9521999969482422,0.3995981903076172,0.4340500755310059,0.21463776969909668,0.915,0.9595999908447266
random_02__g05_full_reconstruction__g1__s42,random_02,g05_full_reconstruction,1.0,42,structure,0.00212116479,0.0001722189102,0.2,50,early_stopping,36.20894539996516,30,0.33876544404029846,0.0734109941124916,0.4364413673877716,0.0684551146030426,0.5783074808120727,0.9170729248523712,0.878,0.84,0.28848143577575686,0.15426799583435058,0.18762956047058105,0.86,0.3387654438018799,0.7337606201171875,0.36060820388793946,32.0,1.0,0.9529999923706055,0.44549342346191406,0.42025899505615233,0.2160721549987793,0.917,0.9611999816894531
random_02__g05_full_reconstruction__g1__s42,random_02,g05_full_reconstruction,1.0,42,total,0.00212116479,0.0001722189102,0.2,50,early_stopping,36.20894539996516,30,0.33876544404029846,0.0734109941124916,0.4364413673877716,0.0684551146030426,0.5783074808120727,0.9170729248523712,0.878,0.84,0.28848143577575686,0.15426799583435058,0.18762956047058105,0.86,0.3387654438018799,0.7337606201171875,0.36060820388793946,32.0,1.0,0.9529999923706055,0.44549342346191406,0.42025899505615233,0.2160721549987793,0.917,0.9611999816894531
random_02__g05_full_reconstruction__g1__s43,random_02,g05_full_reconstruction,1.0,43,structure,0.00212116479,0.0001722189102,0.2,50,early_stopping,36.196767600020394,30,0.33454858088493344,0.07316936403512955,0.43522537970542907,0.06462245929241181,0.5730172004699707,0.9075657813549042,0.873599983215332,0.833,0.29172806549072267,0.15380750846862792,0.18677418327331544,0.86,0.33454858016967776,0.722636360168457,0.35627126693725586,32.0,1.0,0.9531999893188476,0.4273505859375,0.41935620880126956,0.22210695838928224,0.917,0.9607999954223633
random_02__g05_full_reconstruction__g1__s43,random_02,g05_full_reconstruction,1.0,43,total,0.00212116479,0.0001722189102,0.2,50,early_stopping,36.196767600020394,30,0.33454858088493344,0.07316936403512955,0.43522537970542907,0.06462245929241181,0.5730172004699707,0.9075657813549042,0.873599983215332,0.833,0.29172806549072267,0.15380750846862792,0.18677418327331544,0.86,0.33454858016967776,0.722636360168457,0.35627126693725586,32.0,1.0,0.9531999893188476,0.4273505859375,0.41935620880126956,0.22210695838928224,0.917,0.9607999954223633
random_02__g05_sign_only__g1__s41,random_02,g05_sign_only,1.0,41,structure,0.00212116479,0.0001722189102,0.2,47,early_stopping,29.11104340001475,27,0.34980926275253293,0.07513692593574524,0.4313539841175079,0.06350457188487053,0.569995470046997,0.91980473279953,0.8751999969482422,0.833,0.29329433059692384,0.15689119529724121,0.1904410934448242,0.858,0.3498092613220215,0.712330093383789,0.3495970916748047,32.0,1.0,0.9517999954223633,0.39555116653442385,0.4332879486083984,0.2199521198272705,0.915,0.9604000015258789
random_02__g05_sign_only__g1__s41,random_02,g05_sign_only,1.0,41,total,0.00212116479,0.0001722189102,0.2,47,early_stopping,29.11104340001475,27,0.34980926275253293,0.07513692593574524,0.4313539841175079,0.06350457188487053,0.569995470046997,0.91980473279953,0.8751999969482422,0.833,0.29329433059692384,0.15689119529724121,0.1904410934448242,0.858,0.3498092613220215,0.712330093383789,0.3495970916748047,32.0,1.0,0.9517999954223633,0.39555116653442385,0.4332879486083984,0.2199521198272705,0.915,0.9604000015258789
random_02__g05_sign_only__g1__s42,random_02,g05_sign_only,1.0,42,structure,0.00212116479,0.0001722189102,0.2,67,early_stopping,41.13211429998046,27,0.3434874694347382,0.07517808467149735,0.4571496376991272,0.06741569668054581,0.5997434115409851,0.9432308809757233,0.8754000015258789,0.83,0.2930743598937988,0.1572951068878174,0.19468437004089356,0.859,0.34348746871948244,0.7560225219726563,0.37160882568359377,32.0,1.0,0.947,0.46219538879394534,0.430330940246582,0.2223001117706299,0.906,0.9555999908447266
random_02__g05_sign_only__g1__s42,random_02,g05_sign_only,1.0,42,total,0.00212116479,0.0001722189102,0.2,67,early_stopping,41.13211429998046,47,0.3362736880779266,0.07696997487545014,0.436137234210968,0.08962388753890992,0.6027311000823975,0.9390047881603241,0.8675999984741211,0.828,0.3027058334350586,0.15819768524169922,0.19157453918457032,0.86,0.33627368545532227,0.7310826263427734,0.3586621780395508,32.0,1.0,0.9525999908447266,0.44346567916870117,0.41764734649658203,0.21487346267700194,0.916,0.9604000015258789
random_02__g05_sign_only__g1__s43,random_02,g05_sign_only,1.0,43,structure,0.00212116479,0.0001722189102,0.2,56,early_stopping,34.23837740003364,36,0.33686833453178405,0.075658505320549,0.44905863976478577,0.05966523659229279,0.5843824005126953,0.9212507350444794,0.8759999923706054,0.842,0.2937389106750488,0.1578442554473877,0.18551727104187013,0.86,0.3368683319091797,0.7403009338378906,0.36381582260131834,32.0,1.0,0.9591999969482422,0.43192989730834963,0.4362758560180664,0.22324167442321777,0.927,0.9648000030517578
random_02__g05_sign_only__g1__s43,random_02,g05_sign_only,1.0,43,total,0.00212116479,0.0001722189102,0.2,56,early_stopping,34.23837740003364,36,0.33686833453178405,0.075658505320549,0.44905863976478577,0.05966523659229279,0.5843824005126953,0.9212507350444794,0.8759999923706054,0.842,0.2937389106750488,0.1578442554473877,0.18551727104187013,0.86,0.3368683319091797,0.7403009338378906,0.36381582260131834,32.0,1.0,0.9591999969482422,0.43192989730834963,0.4362758560180664,0.22324167442321777,0.927,0.9648000030517578
