test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
3325,0.2920211851596832,0.5807742476463318,0.4423914849758148,0.29006096720695496,0.14361105859279633,0.2655693590641022,0.2655693590641022,0.2655693590641022,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.49809741973876953,1.0,0.937630832195282,1.0,0.937630832195282,1.0,0.2655693590641022,0.36928980672838074,0.30968948257027246,0.47427341236758674
7163,0.3979026973247528,0.8256309628486633,0.5286311507225037,0.5110199451446533,0.15405693650245667,0.12308497726917267,0.12308497726917267,0.12308497726917267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8256309628486633,1.0,0.03557015210390091,0.0,0.9644298553466797,0.9987367987632751,0.12308497726917267,0.472796394085877,0.472796394085877,1.2581096968178815
3908,0.4828983545303345,1.0353959798812866,0.7131747603416443,0.6120096445083618,0.12351063638925552,0.17391356825828552,0.17391356825828552,0.17391356825828552,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9013156890869141,1.0,0.031765442341566086,0.0,0.9682345390319824,1.0,0.17391356825828552,0.5895296141214661,0.47538628132278266,0.5660644339167602
7636,0.5584198236465454,1.211289882659912,0.5795173048973083,0.7855271697044373,0.31021496653556824,0.3892553150653839,0.9012737274169922,0.8190944790840149,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.20000000298023224,0.0,0.8393130302429199,0.0,0.005703418515622616,1.0,0.9942966103553772,1.0,0.8190944790840149,0.27804533815663107,0.27804533815663107,0.49680880529745364
2960,0.5186351537704468,0.967437207698822,0.6405789852142334,0.5411943793296814,0.3741320073604584,0.15620823204517365,1.4588555097579956,0.15620823204517365,1.0,1.0,0.0,0.0,0.0,0.6000000238418579,0.0,0.7738015055656433,1.0,0.8277692794799805,0.0,0.8277692794799805,0.9999686479568481,0.15620823204517365,1.9255003444601098,0.3436637088825476,0.7097871041758345
8828,0.5900962352752686,1.1451046466827393,0.6784063577651978,0.7772566676139832,0.31462571024894714,0.28475260734558105,0.28475260734558105,0.28475260734558105,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9808223843574524,1.0,0.07362312823534012,0.0,0.9263768792152405,1.0,0.28475260734558105,0.5599736506662182,0.511130974817245,0.9039952344919774
8812,0.32987847924232483,0.7638691067695618,0.33623987436294556,0.44485020637512207,0.2085452824831009,0.1801437884569168,0.6567249298095703,0.6567249298095703,0.6000000238418579,0.0,1.0,0.6000000238418579,0.0,0.6000000238418579,0.0,0.7638691067695618,0.0,0.7841863036155701,1.0,0.7841863036155701,0.5412960052490234,0.6567249298095703,0.7870024423108569,0.7733098448286256,0.9130665980837654
1523,0.4929395616054535,1.0195205211639404,0.6654190421104431,0.5985224843025208,0.21487723290920258,0.24113383889198303,0.24113383889198303,0.24113383889198303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0195205211639404,1.0,0.9846365451812744,1.0,0.9846365451812744,1.0,0.24113383889198303,0.6319373074745518,0.6149806091823192,1.009807124339876
750,0.5381366610527039,1.111027717590332,0.6874551177024841,0.7133367657661438,0.2136179506778717,0.3029862344264984,0.3029862344264984,0.3029862344264984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.111027717590332,1.0,0.7472578287124634,1.0,0.7472578287124634,0.8929693698883057,0.3029862344264984,0.801851957491335,0.79970184037483,1.6611604016549686
6564,0.39872628450393677,0.8979434967041016,0.34030038118362427,0.6341410279273987,0.22173738479614258,0.03965994343161583,0.03965994343161583,0.03965994343161583,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8165311217308044,1.0,0.8469686508178711,1.0,0.8469686508178711,0.9999338388442993,0.03965994343161583,0.1998577208004946,0.1998577208004946,0.37703853541724336
8993,0.503182590007782,1.1319526433944702,0.8931986689567566,0.4521183967590332,0.16423065960407257,0.22430062294006348,0.22430062294006348,0.22430062294006348,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,1.081236720085144,1.0,0.029614172875881195,0.0,0.9703858494758606,1.0,0.22430062294006348,1.337163001539889,0.9760083749518188,3.101631154199417
1971,0.7990434169769287,1.6746848821640015,0.6621559262275696,1.3195381164550781,0.41543617844581604,0.11204785108566284,0.7300007939338684,0.7300007939338684,0.6000000238418579,0.0,0.0,0.4000000059604645,0.0,0.6000000238418579,0.0,1.4075710773468018,0.0,0.9536450505256653,0.0,0.9536450505256653,0.9999998807907104,0.8251555562019348,0.4349553750008945,0.4349553750008945,0.8694592141271926
9883,0.6579853296279907,1.4133495092391968,0.726047694683075,0.913007915019989,0.334900438785553,0.1701897829771042,0.1701897829771042,0.1701897829771042,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4152873754501343,1.0,0.9583386778831482,1.0,0.9583386778831482,1.0,0.1701897829771042,0.7034769712272351,0.7034769712272351,5.810358548562952
1800,0.5034552216529846,1.0476371049880981,0.5502395033836365,0.6750975251197815,0.2850285470485687,0.19841614365577698,0.19841614365577698,0.19841614365577698,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9147670865058899,1.0,0.956927478313446,1.0,0.956927478313446,1.0,0.19841614365577698,0.48339164736356127,0.4450888332214723,0.6761445057327299
7853,0.6098518967628479,1.253865122795105,0.6648546457290649,0.8655998110771179,0.29910096526145935,0.19248144328594208,0.19248144328594208,0.19248144328594208,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.253865122795105,1.0,0.18551461398601532,0.0,0.8144853711128235,0.9999998807907104,0.19248144328594208,0.8325118291006612,0.5948556670921227,0.8422601136595433
1832,0.3703758418560028,0.7892994284629822,0.5809026956558228,0.2921719253063202,0.23805280029773712,0.29115334153175354,0.29115334153175354,0.29115334153175354,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.8250448107719421,1.0,0.9680187106132507,1.0,0.9680187106132507,1.0,0.29115334153175354,0.4181762788281583,0.38155335739410035,0.6941983180876173
2929,0.3304224908351898,0.670989453792572,0.41935062408447266,0.3508741557598114,0.22104263305664062,0.16695170104503632,0.16695170104503632,0.16695170104503632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.670989453792572,1.0,0.0017708803061395884,0.0,0.9982291460037231,1.0,0.16695170104503632,0.6208824096866584,0.49517680876291625,3.4174263429429557
