test_example_index,mean_position_mae,mean_position_3d_error,position_mae_x,position_mae_y,position_mae_z,charge_magnitude_mae,charge_mae,global_invariant_charge_mae,relative_sign_accuracy,relative_configuration_accuracy,global_sign_accuracy,absolute_sign_accuracy,absolute_sign_set_accuracy,geometric_relative_sign_accuracy,geometric_relative_configuration_accuracy,geometric_mean_position_3d_error,relative_negative_count_accuracy,global_probability,global_target,global_confidence,relative_confidence,global_oracle_charge_mae,field_relative_l2,magnitude_field_relative_l2,g00_relative_l2
817,0.40114519000053406,0.8296659588813782,0.5556511282920837,0.39617377519607544,0.2516106069087982,0.21810196340084076,0.21810196340084076,0.21810196340084076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8296659588813782,1.0,0.06749994307756424,0.0,0.9325000643730164,0.7862831950187683,0.21810196340084076,0.30662359197497885,0.30505822605274047,0.5836411236164926
6773,0.3971058130264282,0.8229014277458191,0.5415943264961243,0.48264431953430176,0.1670786589384079,0.19923514127731323,0.19923514127731323,0.19923514127731323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8229014277458191,1.0,0.04144400358200073,0.0,0.9585559964179993,0.9846010804176331,0.19923514127731323,0.41783822603918275,0.41783822603918275,0.7511047271751125
1079,0.35752829909324646,0.6775186061859131,0.541194498538971,0.29957786202430725,0.23181243240833282,0.14565590023994446,0.14565590023994446,0.14565590023994446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6775186061859131,1.0,0.6933547854423523,1.0,0.6933547854423523,0.8492529988288879,0.14565590023994446,0.09251735990490614,0.09251735990490614,0.1884479278588376
9712,0.3544660210609436,0.8049985766410828,0.5311516523361206,0.341396301984787,0.19085001945495605,0.207421213388443,0.207421213388443,0.207421213388443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8049985766410828,1.0,0.020678356289863586,0.0,0.9793216586112976,0.9809149503707886,0.207421213388443,0.08707618762829422,0.08707618762829422,0.17606762988524785
4192,0.37786900997161865,0.7065294981002808,0.39810582995414734,0.3992179334163666,0.3362831771373749,0.1123284101486206,0.1123284101486206,0.1123284101486206,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.7104573845863342,1.0,0.08192324638366699,0.0,0.918076753616333,0.8111468553543091,0.1123284101486206,0.16061605305432292,0.1602387973131779,0.28527301824519424
2697,0.3933379650115967,0.8062025308609009,0.3190646767616272,0.5797820687294006,0.2811671197414398,0.11296319961547852,0.11296319961547852,0.11296319961547852,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.9168302416801453,1.0,0.9717928171157837,1.0,0.9717928171157837,0.9950414299964905,0.11296319961547852,0.2121711271957289,0.2121711271957289,0.4467193335302274
9660,0.41750767827033997,0.8016607165336609,0.35440143942832947,0.5428900122642517,0.35523149371147156,0.1684727519750595,0.1684727519750595,0.1684727519750595,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6965142488479614,1.0,0.38755714893341064,0.0,0.6124428510665894,0.999883770942688,0.1684727519750595,1.207838809108326,0.5525146344344152,0.7702241630416716
905,0.4098763167858124,0.7902786731719971,0.37378525733947754,0.46475911140441895,0.3910844922065735,0.17424318194389343,0.17424318194389343,0.17424318194389343,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6805131435394287,1.0,0.059280525892972946,0.0,0.940719485282898,0.9969868063926697,0.17424318194389343,0.5370966982490866,0.3411065935980114,0.5343035755273402
3527,0.21359023451805115,0.40508294105529785,0.19259552657604218,0.19980116188526154,0.24837401509284973,0.1438864767551422,0.1438864767551422,0.1438864767551422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40508294105529785,1.0,0.09298937767744064,0.0,0.9070106148719788,0.9456655979156494,0.1438864767551422,0.10250329510435661,0.10250329510435661,0.20659941192411235
6712,0.37135663628578186,0.7159330248832703,0.5368810892105103,0.3359413146972656,0.2412475347518921,0.20222020149230957,0.20222020149230957,0.20222020149230957,1.0,1.0,1.0,1.0,1.0,0.6000000238418579,0.0,0.6683194041252136,1.0,0.017887137830257416,0.0,0.9821128845214844,0.9977401494979858,0.20222020149230957,0.7452604902500286,0.7281880980440282,4.701005525110962
