protocol_fingerprint,checkpoint_selection,selection_objective,model_a,model_b,g05_fraction,g05_count_per_sample,metric,metric_role,global_sign_in_selection_objective,global_sign_metrics_note,improvement_definition,paired_seed_count,paired_seeds,delta_mean,delta_std,improvement_mean,improvement_std
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0040000000000000036,,-0.0040000000000000036,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.002688285827636694,,-0.002688285827636694,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.005623588562011728,,0.005623588562011728,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0012009048461913974,,0.0012009048461913974,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0012000122070312536,,0.0012000122070312536,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.009612270355224606,,-0.009612270355224606,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.012382495880126965,,0.012382495880126965,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0008324394226074117,,0.0008324394226074117,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0010000000000000009,,0.0010000000000000009,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,0.75,24,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.00080002593994144,,-0.00080002593994144,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0020000000000000018,,0.0020000000000000018,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,absolute_sign_set_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.009000000000000008,,0.009000000000000008,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.004967378616333007,,0.004967378616333007,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,charge_magnitude_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0034316158294677712,,0.0034316158294677712,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,global_invariant_charge_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.007906797409057614,,0.007906797409057614,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0,,0.0,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,global_sign_bce,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0046293830871581565,,-0.0046293830871581565,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_3d_error,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.006337860107421878,,0.006337860107421878,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,mean_position_mae,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0029962310791015745,,0.0029962310791015745,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,pairwise_relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0053999938964843786,,0.0053999938964843786,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_x,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.00388059997558593,,-0.00388059997558593,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_y,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.012107250213623078,,0.012107250213623078,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,position_mae_z,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,-0.0007620410919189358,,0.0007620410919189358,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,relative_configuration_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.009000000000000008,,0.009000000000000008,
e9b0d8af58d4c2952687896959fd025c764afa044ce12a0a240a283e4fd284e6,total,validation_loss.total,g05_sign_only,g05_full_reconstruction,1.0,32,relative_sign_accuracy,primary,True,Total selection includes global-sign loss only with observed G05 and nonzero global-sign weight.,positive means g05_full_reconstruction is better,1,43,0.0035999908447266193,,0.0035999908447266193,
